longitude,latitude,address,n
120.30669,37.944721,"17782 BLUE BELL RD E ,SONORA,CA,95370",2342
120.31004,37.945641,"17863 SHOOTING STAR LN ,SONORA,CA,95370",2343
120.30027,37.921951,"16301 WARDS FERRY RD ,SONORA,CA,95370",2344
120.24002,37.958645,"18438 OAK ST ,TUOLUMNE,CA,95379",2345
120.07384,38.147213,"25510 BAMBI LN ,COLD SPRINGS,CA,95335",2346
120.07232,38.146088,"29020 SNOWHITE RIDGE DR W ,,CA,95335",2347
120.07188,38.146069,"28951 SNOWHITE RIDGE DR W ,,CA,95335",2348
120.07366,38.145584,"28838 SNOWHITE RIDGE DR E ,,CA,95335",2349
120.07515,38.145779,"28822 SNOWHITE RIDGE DR W ,,CA,95335",2350
120.07343,38.144447,"28858 SHERWOOD FOREST LN ,COLD SPRINGS,CA,95335",2351
120.05186,38.154007,"26539 INYO DR ,LONG BARN,CA,95335",2352
120.05058,38.15588,"29412 KERNS DR ,COLD SPRINGS,CA,95335",2353
120.05499,38.160275,"26389 SISKIYOU DR ,COLD SPRINGS,CA,95335",2354
120.05371,38.160782,"26404 TRINITY DR ,LONG BARN,CA,95335",2355
120.0551,38.16011,"26370 SISKIYOU DR ,COLD SPRINGS,CA,95335",2356
120.0551,38.161018,"29713 BUTTE CT ,LONG BARN,CA,95335",2357
120.4229,37.932396,"17020 JACKSONVILLE RD ,JAMESTOWN,CA,95327",2358
120.41801,37.924236,"16561 JACKSONVILLE RD ,JAMESTOWN,CA,95327",2359
120.41423,37.920025,"16431 JACKSONVILLE RD ,JAMESTOWN,CA,95327",2360
120.26268,37.952488,"18338 HERSHEY RD E ,TUOLUMNE,CA,95379",2361
120.24078,37.952362,"18275 DAVIS ACRES RD ,TUOLUMNE,CA,95379",2362
120.51614,37.866287,"13400 STATE HIGHWAY 108 ,JAMESTOWN,CA,95327",2363
120.55927,37.807976,"9668 ROCK RIVER DR ,JAMESTOWN,CA,95327",2364
120.60658,37.872112,"13840 TULLOCH DAM RD ,JAMESTOWN,CA,95327",2365
120.58995,37.888691,"2827 SHADY LN ,JAMESTOWN,CA,95327",2366
120.58434,37.887566,"14585 HOLMAN MOUNTAIN RD ,JAMESTOWN,CA,95327",2367
120.58092,37.88995,"14741 HOLMAN MOUNTAIN RD ,JAMESTOWN,CA,95327",2368
120.54358,37.890438,"11971 SHOTGUN CREEK DR ,JAMESTOWN,CA,95327",2369
120.26778,38.05619,"23931 S BEAR CLOVER CT ,SONORA,CA,95370",2370
120.26469,38.062004,"24265 APPALOOSA WAY ,SONORA,CA,95370",2371
120.26331,38.062176,"24296 MARTINGALE LN ,SONORA,CA,95370",2372
120.26711,38.018593,"21837 FEATHER RIVER DR ,SONORA,CA,95370",2373
120.28206,38.060745,"16300 CADDO CIR ,SONORA,CA,95370",2374
120.28019,38.061073,"16535 CADDO CIR ,SONORA,CA,95370",2375
120.27514,38.064514,"16760 HILLSIDE DR ,SONORA,CA,95370",2376
120.27688,38.06308,"16675 W BROOKSIDE DR ,SONORA,CA,95370",2377
120.26522,38.005417,"21079 CRYSTAL FALLS DR ,SONORA,CA,95370",2378
120.26346,38.003242,"21056 NIAGARA RIVER DR ,SONORA,CA,95370",2379
120.26464,38.004272,"20994 NIAGARA RIVER DR ,SONORA,CA,95370",2380
120.26262,38.003948,"21028 LONGEWAY RD ,SONORA,CA,95370",2381
120.26213,38.00526,"21116 RAINIER CT ,SONORA,CA,95370",2382
120.26724,38.012856,"21511 AMERICAN RIVER DR ,SONORA,CA,95370",2383
120.26945,38.013596,"21534 AMERICAN RIVER DR ,SONORA,CA,95370",2384
120.26862,38.012962,"21533 CRYSTAL FALLS DR ,SONORA,CA,95370",2385
120.27076,38.013855,"21592 CRYSTAL FALLS DR ,SONORA,CA,95370",2386
120.27071,38.013718,"21478 CRYSTAL FALLS DR ,SONORA,CA,95370",2387
120.41474,37.917175,"16195 PLACER ST ,JAMESTOWN,CA,95327",2388
120.39756,37.957695,"18755 MILL VILLA RD ,JAMESTOWN,CA,95327",2389
120.32363,37.962589,"18885 NUGGET BLVD ,SONORA,CA,95370",2390
120.24631,37.954815,"18050 BOX FACTORY RD ,,CA,95379",2391
120.37685,37.989548,"530 E OAKSIDE DR ,SONORA,CA,95370",2392
120.37716,37.987843,"445 E JACKSON ST ,SONORA,CA,95370",2393
120.36242,37.978481,"19625 CEDAR RD ,SONORA,CA,95370",2394
120.3614,37.984367,"12969 BECKWITH CIR ,SONORA,CA,95370",2395
120.35999,37.988621,"13018 COVEY CIR ,SONORA,CA,95370",2396
120.36012,37.986816,"20610 DIANE DR ,SONORA,CA,95370",2397
120.3299,37.990322,"20255 PHOENIX LAKE RD ,SONORA,CA,95370",2398
120.3352,37.995586,"20627 UPPER HILLVIEW DR ,SONORA,CA,95370",2399
120.33091,37.996765,"20570 LOWER HILLVIEW DR ,SONORA,CA,95370",2400
120.33189,37.99752,"20711 LOWER HILLVIEW DR ,SONORA,CA,95370",2401
120.18311,38.061352,"20778 LAMA ROAD TAMALIN ,,CA,95346",2402
120.1806,38.061996,"20819 MUHELI RD ,,CA,95346",2403
120.2021,38.049973,"23627 STATE HIGHWAY 108 ,TWAIN HARTE,CA,95383",2404
120.40082,38.022038,"22152 KAY CT ,SONORA,CA,95370",2405
120.39846,38.022713,"22035 PARROTTS FERRY RD ,SONORA,CA,95370",2406
120.37926,38.033115,"22600 SAWMILL FLAT RD ,SONORA,CA,95370",2407
120.28029,37.984852,"16601 DRAPER MINE RD ,SONORA,CA,95370",2408
120.27058,37.978973,"19590 SOULSBYVILLE RD ,SOULSBYVILLE,CA,95372",2409
120.28445,37.990158,"20278 STURGIS RD ,SONORA,CA,95370",2410
120.28405,37.993343,"20422 STURGIS RD ,SONORA,CA,95370",2411
120.27566,37.989716,"16690 ALLISON WAY ,SONORA,CA,95370",2412
120.2025,38.044048,"23210 COFFILL RD ,TWAIN HARTE,CA,95383",2413
120.20198,38.041504,"23122 CHAMISE DR ,TWAIN HARTE,CA,95383",2414
120.19558,38.039764,"23101 COFFILL RD ,TWAIN HARTE,CA,95383",2415
120.2496,38.019344,"21900 HUNTS RD ,SONORA,CA,95370",2416
120.28989,37.980659,"19750 HACIENDA HEIGHTS RD ,SONORA,CA,95370",2417
120.36322,37.989666,"12975 HOLLOW DR ,SONORA,CA,95370",2418
120.36104,37.990246,"12911 COVEY CIR ,SONORA,CA,95370",2419
120.36533,37.979729,"12800 HONEY LOCUST CT 13,SONORA,CA,95370",2420
120.36839,37.979382,"12660 RED CHESTNUT LN 4,SONORA,CA,95370",2421
120.36839,37.979382,"12660 RED CHESTNUT LN 23,SONORA,CA,95370",2422
120.36586,37.98053,"12660 RED CHESTNUT LN 45,SONORA,CA,95370",2423
120.36404,37.98019,"12660 RED CHESTNUT LN 63,SONORA,CA,95370",2424
120.21349,38.041676,"23099 N TUOLUMNE RD ,TWAIN HARTE,CA,95383",2425
120.2176,38.025829,"19260 GRIFFITH LN ,TWAIN HARTE,CA,95383",2426
120.26965,38.011692,"21477 CRYSTAL FALLS DR ,SONORA,CA,95370",2427
120.27072,38.011997,"21393 CRYSTAL FALLS DR ,SONORA,CA,95370",2428
120.27129,38.008507,"21284 CRYSTAL FALLS DR ,SONORA,CA,95370",2429
120.35555,38.023808,"22270 BALD MOUNTAIN RD ,SONORA,CA,95370",2430
120.32762,38.015537,"21740 APPLE HILL DR ,SONORA,CA,95370",2431
120.32536,38.012917,"14493 KEBRA LN ,SONORA,CA,95370",2432
120.32689,38.016857,"14489 SUMMERS LN ,SONORA,CA,95370",2433
120.33546,38.002422,"13980 STANTON CIR ,SONORA,CA,95370",2434
120.33168,38.001873,"20915 OBRIEN CT ,SONORA,CA,95370",2435
120.24567,37.984451,"20021 TUOLUMNE RD N ,TUOLUMNE,CA,95379",2436
120.26704,38.000496,"20825 LONGEWAY RD ,SONORA,CA,95370",2437
120.26566,38.000793,"17145 ALDERMAN RD ,SONORA,CA,95370",2438
120.26615,37.999413,"20871 MECHANICAL DR ,SONORA,CA,95370",2439
120.25657,38.001835,"20850 CAYLOR DR ,SOULSBYVILLE,CA,95372",2440
120.25665,38.001118,"20851 CAYLOR DR ,SOULSBYVILLE,CA,95372",2441
120.25413,38.000774,"20905 CREEK CT ,SOULSBYVILLE,CA,95372",2442
120.25362,38.002098,"20874 CAYLOR DR ,SOULSBYVILLE,CA,95372",2443
120.2578,37.99971,"20809 CAYLOR DR ,SOULSBYVILLE,CA,95372",2444
120.25702,37.997974,"20705 W WILLOW SPRINGS DR ,SOULSBYVILLE,CA,95372",2445
120.25531,37.999752,"20792 WILLOW SPRINGS DR ,SOULSBYVILLE,CA,95372",2446
120.25652,37.997231,"20675 CHARLOTTE CT ,SOULSBYVILLE,CA,95372",2447
120.25426,37.999741,"20760 KEITH CT ,SOULSBYVILLE,CA,95372",2448
120.25377,37.997948,"20545 CHARLOTTE CT ,SOULSBYVILLE,CA,95372",2449
120.41518,37.954544,"18260 CARA LN ,JAMESTOWN,CA,95327",2450
120.38952,38.000885,"1244 SHAWS FLAT RD ,SONORA,CA,95370",2451
120.38289,37.985043,"83 S WASHINGTON ST ,SONORA,CA,95370",2452
120.19953,38.036446,"22909 HUSTON AVE ,TWAIN HARTE,CA,95383",2453
0,0,"14610 MONO WAY 96,SONORA,CA,95370",2454
120.39877,37.874542,"13852 PARK AVE ,JAMESTOWN,CA,95327",2455
120.40126,37.875225,"13911 LAKE DR ,JAMESTOWN,CA,95327",2456
120.39936,37.872753,"13770 PARK AVE ,JAMESTOWN,CA,95327",2457
120.45266,37.866722,"13383 SIMS RD ,JAMESTOWN,CA,95327",2458
120.50452,37.839634,"12001 LA GRANGE RD ,JAMESTOWN,CA,95327",2459
120.59755,37.875225,"13892 TULLOCH DAM RD ,JAMESTOWN,CA,95327",2460
120.59076,37.886265,"14490 TULLOCH RD ,JAMESTOWN,CA,95327",2461
120.58874,37.887184,"14570 TULLOCH RD ,JAMESTOWN,CA,95327",2462
120.27126,38.011986,"21428 CRYSTAL FALLS DR ,SONORA,CA,95370",2463
120.26729,38.006958,"21129 CRYSTAL FALLS DR ,SONORA,CA,95370",2464
120.26923,38.00988,"16996 COLUMBIA RIVER DR ,SONORA,CA,95370",2465
120.26999,38.011036,"17001 COLUMBIA RIVER DR ,SONORA,CA,95370",2466
120.26799,38.011116,"17070 TAMALPAIS CT ,SONORA,CA,95370",2467
120.26759,38.009747,"21383 AMERICAN RIVER DR ,SONORA,CA,95370",2468
120.26546,38.033321,"17093 SUEZ CANAL DR ,SONORA,CA,95370",2469
120.26148,38.034477,"17184 NILE RIVER DR ,SONORA,CA,95370",2470
120.26172,38.032639,"17217 NILE RIVER DR ,SONORA,CA,95370",2471
120.25948,38.033676,"22688 MIDDLE CAMP RD ,TWAIN HARTE,CA,95383",2472
120.25961,38.033577,"22675 MIDDLE CAMP RD ,TWAIN HARTE,CA,95383",2473
120.26294,38.033352,"17240 NILE RIVER DR ,SONORA,CA,95370",2474
120.25999,38.032543,"22591 MIDDLE CAMP RD ,TWAIN HARTE,CA,95383",2475
120.25845,38.032143,"22617 E RHINE RIVER DR ,SONORA,CA,95370",2476
120.26472,38.032005,"22510 LONGEWAY RD ,SONORA,CA,95370",2477
120.26057,38.030109,"22481 W RHINE RIVER DR ,SONORA,CA,95370",2478
120.25949,38.028362,"22375 RED RIVER DR ,SONORA,CA,95370",2479
120.2778,38.031387,"22590 MEADOW LN ,SONORA,CA,95370",2480
120.2797,38.022964,"22070 ELIZABETH LN ,SONORA,CA,95370",2481
120.27648,38.021942,"22016 PHOENIX LAKE RD ,SONORA,CA,95370",2482
120.27885,38.018337,"21817 PHOENIX LAKE RD ,SONORA,CA,95370",2483
120.27668,38.018307,"21797 JOYCE CT ,SONORA,CA,95370",2484
120.27814,38.013508,"16520 CREEKSIDE DR ,SONORA,CA,95370",2485
120.28147,38.012184,"16491 CREEKSIDE DR ,SONORA,CA,95370",2486
120.25607,37.996281,"20641 CHARLOTTE CT ,SOULSBYVILLE,CA,95372",2487
120.25652,37.997448,"20672 WILLOW SPRINGS DR ,SOULSBYVILLE,CA,95372",2488
120.25903,37.995888,"20586 WILLOW SPRINGS DR ,SOULSBYVILLE,CA,95372",2489
120.25945,37.996639,"20597 WILLOW SPRINGS DR ,SOULSBYVILLE,CA,95372",2490
120.26086,37.996906,"20650 CAYLOR DR ,SOULSBYVILLE,CA,95372",2491
120.17887,37.865051,"21095 HEMLOCK ST ,GROVELAND,CA,95321",2492
120.18463,37.866379,"21015 HEMLOCK ST ,GROVELAND,CA,95321",2493
120.17628,37.862488,"21161 JIMMERSALL LN ,GROVELAND,CA,95321",2494
120.20364,37.848099,"12402 MILLS ST ,GROVELAND,CA,95321",2495
120.20563,37.846317,"12274 MILLS ST ,GROVELAND,CA,95321",2496
120.20474,37.847488,"12322 MILLS ST ,GROVELAND,CA,95321",2497
120.21039,37.845688,"19611 BUTLER WAY ,GROVELAND,CA,95321",2498
120.17965,37.842728,"20780 NONPAREIL WAY ,GROVELAND,CA,95321",2499
120.196,37.843307,"19960 RIDGECREST WAY ,GROVELAND,CA,95321",2500
120.20073,37.841236,"20000 BLUEBELL CT ,GROVELAND,CA,95321",2501
120.19632,37.840805,"11954 MOUNTAIN SPRINGS CT ,GROVELAND,CA,95321",2502
120.19666,37.840137,"11959 MOUNTAIN SPRINGS CT ,GROVELAND,CA,95321",2503
120.19542,37.84304,"19972 PINE MOUNTAIN DR ,GROVELAND,CA,95321",2504
120.2282,38.051342,"18838 MIDDLE CAMP SUGAR PINE RD ,TWAIN HARTE,CA,95383",2505
120.23475,38.055378,"23892 MARSHALL WAY ,TWAIN HARTE,CA,95383",2506
120.24659,38.046249,"23312 TANAGER DR ,TWAIN HARTE,CA,95383",2507
120.2271,38.050713,"18910 MIDDLECAMP-SUGARPINE R ,,CA,95383",2508
120.21729,38.048927,"19245 MICHIGAN DR ,TWAIN HARTE,CA,95383",2509
120.30768,37.983505,"19822 WAIF MINE RD ,SONORA,CA,95370",2510
120.31082,37.982273,"19666 LITTLE CREEK RD ,SONORA,CA,95370",2511
120.35389,37.726959,"5691 JARA CT ,LA GRANGE,CA,95329",2512
120.27291,38.065838,"24477 LODGE WAY ,SONORA,CA,95370",2513
120.26395,38.003277,"21014 NIAGARA RIVER DR ,SONORA,CA,95370",2514
120.26959,38.023472,"22085 CRYSTAL FALLS DR ,SONORA,CA,95370",2515
120.22597,38.033684,"22699 CEDAR PINES AVE ,TWAIN HARTE,CA,95383",2516
120.34042,37.968254,"13880 JOSHUA WAY ,SONORA,CA,95370",2517
120.43886,37.935127,"17377 STATE HIGHWAY 108 ,JAMESTOWN,CA,95327",2518
120.40578,37.960381,"18725 STATE HIGHWAY 108 61,JAMESTOWN,CA,95327",2519
120.26608,37.934296,"17020 COUNTRY RD ,SONORA,CA,95370",2520
120.57164,37.891998,"14040 GREEN SPRINGS RUN ,JAMESTOWN,CA,95327",2521
120.47546,37.804085,"10300 LA GRANGE RD ,JAMESTOWN,CA,95327",2522
120.26511,37.988388,"20112 SOULSBYVILLE RD ,SOULSBYVILLE,CA,95372",2523
120.27406,38.014782,"16559 CREEKSIDE DR ,SONORA,CA,95370",2524
120.0116,38.19717,"28205 TANAGER DR ,STRAWBERRY,CA,95375",2525
120.13731,38.092018,"25986 ELLMARO DR ,LONG BARN,CA,95335",2526
120.17695,38.072914,"24895 STATE HIGHWAY 108 ,MI WUK VILLAGE,CA,95346",2527
120.18006,37.844425,"20809 POINT VIEW DR ,GROVELAND,CA,95321",2528
120.17902,37.866543,"21070 HILLCROFT DR ,GROVELAND,CA,95321",2529
120.28497,37.929462,"17400 FITCH RANCH RD ,SONORA,CA,95370",2530
120.27493,37.951408,"16771 BUCKHORN MOUNTAIN RD ,SONORA,CA,95370",2531
120.3066,37.948517,"17967 BLUE BELL RD E ,SONORA,CA,95370",2532
120.30442,37.951088,"18064 DELORES LN ,SONORA,CA,95370",2533
120.30009,37.946808,"17920 AARONDALE RD ,SONORA,CA,95370",2534
120.27879,37.98761,"20130 COLUMBINE LN ,SONORA,CA,95370",2535
120.30094,37.981861,"15608 ARGYLE RD ,SONORA,CA,95370",2536
120.4147,37.946571,"10629 JIM BRADY RD ,JAMESTOWN,CA,95327",2537
120.41598,37.945553,"10559 JIM BRADY RD ,JAMESTOWN,CA,95327",2538
120.4173,37.946915,"17866 BLACK BART DR ,JAMESTOWN,CA,95327",2539
120.41604,37.946934,"10581 SUZANNE CT ,JAMESTOWN,CA,95327",2540
120.41544,37.941719,"17572 TWIN OAK DR ,JAMESTOWN,CA,95327",2541
120.41461,37.942108,"17550 WILD OAK DR ,JAMESTOWN,CA,95327",2542
120.41437,37.942245,"10616 OAKMONT CT ,JAMESTOWN,CA,95327",2543
120.41472,37.943138,"10659 OAK LEAF CT ,JAMESTOWN,CA,95327",2544
120.41363,37.94569,"17785 ROLLING OAKS DR ,JAMESTOWN,CA,95327",2545
120.41517,37.945469,"10582 RIVER OAK CT ,JAMESTOWN,CA,95327",2546
120.41422,37.945587,"17790 ROLLING OAKS DR ,JAMESTOWN,CA,95327",2547
120.12495,38.102825,"26484 CRYSTAL RD ,LONG BARN,CA,95335",2548
120.05405,38.161995,"29844 MARIPOSA DR ,LONG BARN,CA,95335",2549
120.05538,38.161518,"29810 MARIPOSA DR ,COLD SPRINGS,CA,95335",2550
120.05104,38.161819,"29946 MARIPOSA DR ,COLD SPRINGS,CA,95335",2551
120.41115,38.052464,"23685 MARBLE QUARRY RD 58,COLUMBIA,CA,95310",2552
120.05225,38.15477,"29457 YUBA CT ,COLD SPRINGS,CA,95335",2553
120.01492,38.198753,"31885 OLD STRAWBERRY RD ,LONG BARN,CA,95335",2554
120.21162,37.854755,"20245 PLEASANTVIEW DR ,GROVELAND,CA,95321",2555
120.22103,37.858109,"12917 JACKSON MILL DR ,GROVELAND,CA,95321",2556
120.18115,37.854988,"20720 LONGVIEW ST ,GROVELAND,CA,95321",2557
120.4379,37.993622,"20459 BRITTA CT ,SONORA,CA,95370",2558
120.24213,37.965504,"17807 TUOLUMNE RD ,TUOLUMNE,CA,95379",2559
120.26343,38.062702,"24288 MARTINGALE LN ,SONORA,CA,95370",2560
120.33243,37.947399,"17917 TINNIN RD ,SONORA,CA,95370",2561
120.38182,38.020828,"21948 MARCUS LN ,SONORA,CA,95370",2562
120.42017,38.011463,"10424 STATE HIGHWAY 49 ,COULTERVILLE,CA,95311",2563
120.41859,38.009544,"10471 MOUNTAIN BROW RD ,SONORA,CA,95370",2564
120.4179,38.059425,"23977 MARBLE QUARRY RD ,COLUMBIA,CA,95310",2565
120.41026,38.00219,"20920 JAMESTOWN RD ,SONORA,CA,95370",2566
120.4037,38.006268,"21137 JAMESTOWN RD ,SONORA,CA,95370",2567
120.40057,38.003372,"20983 SHAWS FLAT RD ,SONORA,CA,95370",2568
120.40295,38.003193,"11165 MOUNTAIN BROW RD ,SONORA,CA,95370",2569
120.39656,38.001331,"20870 SARATOGA RD ,SONORA,CA,95370",2570
120.40824,37.994202,"20445 JOHNNY AVE ,SONORA,CA,95370",2571
120.39836,37.998032,"20691 KEELEY DR ,SONORA,CA,95370",2572
120.4129,38.021004,"21973 SPRINGFIELD RD ,SONORA,CA,95370",2573
120.41599,38.023026,"10560 HORSESHOE BEND RD ,SONORA,CA,95370",2574
120.40575,38.004211,"10940 LARU LN ,SONORA,CA,95370",2575
120.40626,38.00201,"10985 LARU LN ,SONORA,CA,95370",2576
120.40401,37.991707,"20340 EUREKA DR ,SONORA,CA,95370",2577
120.40472,37.991714,"20372 W WALNUT DR ,SONORA,CA,95370",2578
120.40344,37.99313,"11140 CURREY DR ,SONORA,CA,95370",2579
120.40296,37.993095,"11155 CURREY DR ,SONORA,CA,95370",2580
120.40215,37.994804,"20538 EUREKA DR ,SONORA,CA,95370",2581
120.40172,37.994808,"20571 EUREKA DR ,SONORA,CA,95370",2582
120.33208,38.00098,"20851 LOWER HILLVIEW DR ,SONORA,CA,95370",2583
120.1804,38.071045,"24781 STATE HIGHWAY 108 ,MI WUK VILLAGE,CA,95346",2584
120.18562,38.065575,"20600 CHIEF FULLER RD ,MI WUK VILLAGE,CA,95346",2585
120.18608,38.065872,"20618 CHIEF FULLER RD ,MI WUK VILLAGE,CA,95346",2586
120.19283,38.061653,"24242 PELA RD ,,CA,95346",2587
120.19527,38.059391,"24116 GOLF LINKS DR ,TWAIN HARTE,CA,95383",2588
120.1944,38.058796,"24084 PINE CONE RD ,TWAIN HARTE,CA,95383",2589
120.19303,38.059658,"24141 PINE CONE RD ,TWAIN HARTE,CA,95383",2590
120.18643,38.066113,"20632 CHIEF FULLER RD ,MI WUK VILLAGE,CA,95346",2591
120.19885,38.062386,"24270 STATE HIGHWAY 108 ,TWAIN HARTE,CA,95383",2592
120.19807,38.060738,"24163 PINE LAKE DR ,TWAIN HARTE,CA,95383",2593
120.1961,38.062317,"24281 SUGAR PINE RD ,TWAIN HARTE,CA,95383",2594
120.19566,38.062431,"24266 LIVE OAK RD ,TWAIN HARTE,CA,95383",2595
120.19496,38.061146,"24224 LIVE OAK RD ,TWAIN HARTE,CA,95383",2596
120.19719,38.060818,"24227 WHITE FIR DR N ,MI WUK VILLAGE,CA,95346",2597
120.1986,38.057922,"24108 PINE LAKE DR ,TWAIN HARTE,CA,95383",2598
120.40382,37.962677,"18743 STATE HIGHWAY 108 ,JAMESTOWN,CA,95327",2599
120.40944,37.968082,"10970 GOLF LINKS RD ,JAMESTOWN,CA,95327",2600
120.37831,37.933495,"17566 LIME KILN RD ,SONORA,CA,95370",2601
120.42963,37.943954,"10020 VICTORIA WAY ,,CA,95327",2602
120.415,37.940495,"10633 CAMPO SECO RD ,JAMESTOWN,CA,95327",2603
120.42115,37.92886,"16840 JACKSONVILLE RD ,JAMESTOWN,CA,95327",2604
120.43061,37.96563,"18855 RAWHIDE RD ,JAMESTOWN,CA,95327",2605
120.43211,37.964481,"18798 RAILBED RD ,JAMESTOWN,CA,95327",2606
120.44571,37.93198,"17022 NELSON RD ,JAMESTOWN,CA,95327",2607
120.4648,37.945663,"17914 SHELL RD ,JAMESTOWN,CA,95327",2608
120.40842,37.970398,"10770 GOLF LINKS RD ,JAMESTOWN,CA,95327",2609
120.41095,37.966236,"10783 GOLF LINKS RD 4,JAMESTOWN,CA,95327",2610
120.40527,37.964375,"11047 GOLF LINKS RD ,JAMESTOWN,CA,95327",2611
120.40165,37.964245,"11221 CIRCLE DR ,JAMESTOWN,CA,95327",2612
120.42461,37.93737,"10205 BELL MOONEY RD ,,CA,95327",2613
120.41414,37.939205,"10650 CAMPO SECO RD ,JAMESTOWN,CA,95327",2614
120.42432,37.920757,"16500 DUTCH MINE RD ,JAMESTOWN,CA,95327",2615
120.4333,37.870407,"13590 RED HILLS RD ,CHINESE CAMP,CA,95309",2616
120.13457,37.816734,"10690 BUCKTAIL DR ,GROVELAND,CA,95321",2617
120.20866,37.830677,"19717 STATE HIGHWAY 120 ,GROVELAND,CA,95321",2618
120.21033,37.833378,"19622 STATE HIGHWAY 120 ,GROVELAND,CA,95321",2619
120.23006,37.822407,"10903 MERRELL RD ,,CA,95321",2620
120.22604,37.821152,"10851 MERRELL RD ,GROVELAND,CA,95321",2621
120.23412,37.825752,"11195 MERRELL RD ,GROVELAND,CA,95321",2622
120.23215,37.825069,"11135 MERRELL RD ,GROVELAND,CA,95321",2623
120.23685,37.825882,"18487 WAWONA DR ,GROVELAND,CA,95321",2624
120.15627,37.793819,"22131 HELLS HOLLOW RD ,GROVELAND,CA,95321",2625
120.15389,37.791992,"22355 HELLS HOLLOW RD ,GROVELAND,CA,95321",2626
120.19109,37.835674,"20451 WHITE GULCH RD ,GROVELAND,CA,95321",2627
120.21941,37.840714,"19730 ELDER LN ,GROVELAND,CA,95321",2628
120.27182,37.991367,"17001 UPPER STARR KING DR ,SOULSBYVILLE,CA,95372",2629
120.39588,37.959583,"18551 VISTA DR ,JAMESTOWN,CA,95327",2630
120.34605,37.978153,"13613 BERGEL RD ,SONORA,CA,95370",2631
120.34801,37.970734,"13493 TERRACE DR ,SONORA,CA,95370",2632
120.39691,37.962112,"18655 MANOR DR ,JAMESTOWN,CA,95327",2633
120.30225,38.009033,"15477 DEL PARQUE CT ,SONORA,CA,95370",2634
120.30228,38.009018,"15457 DEL PARQUE CT ,SONORA,CA,95370",2635
120.33413,38.004368,"14115 STANTON CIR ,SONORA,CA,95370",2636
120.33076,38.004833,"21072 CHRISTOPHER CIR ,SONORA,CA,95370",2637
120.28752,38.030682,"22620 ELIZABETH LN ,SONORA,CA,95370",2638
120.30797,38.01651,"21759 EL LOBO CTR ,SONORA,CA,95370",2639
120.3054,38.014381,"21731 EL PUMA CIR ,SONORA,CA,95370",2640
120.31477,38.01054,"14918 POTATO RANCH RD ,SONORA,CA,95370",2641
120.36625,38.028439,"22411 GUNSIGHT RD ,SONORA,CA,95370",2642
120.36699,38.028019,"22445 GUNSIGHT RD ,SONORA,CA,95370",2643
120.36887,38.029354,"22486 UPPER QUAIL MINE RD ,SONORA,CA,95370",2644
120.3082,38.010605,"15290 COUNTRY CLUB LN ,SONORA,CA,95370",2645
120.37196,38.02737,"12470 COVINGTON RD ,SONORA,CA,95370",2646
120.32723,38.020939,"21961 LYONS BALD MOUNTAIN RD ,SONORA,CA,95370",2647
120.30199,38.018238,"21899 PASEO DE LOS PORTALES RD ,SONORA,CA,95370",2648
120.33443,38.00816,"21250 ONETO DR ,SONORA,CA,95370",2649
120.19048,37.843483,"20224 LOWER SKYRIDGE DR ,GROVELAND,CA,95321",2650
120.19241,37.844814,"20184 LOWER SKYRIDGE DR ,GROVELAND,CA,95321",2651
120.18906,37.842712,"20248 LOWER SKYRIDGE DR ,GROVELAND,CA,95321",2652
120.3539,37.945911,"13698 KINCAID FLAT RD ,SONORA,CA,95370",2653
120.35168,37.943192,"13633 KINCAID FLAT RD ,SONORA,CA,95370",2654
120.1786,37.858276,"21014 FERRETTI RD ,GROVELAND,CA,95321",2655
120.18024,37.857353,"12929 GREEN VALLEY CIR ,GROVELAND,CA,95321",2656
120.1826,37.858528,"20813 FERRETTI RD ,GROVELAND,CA,95321",2657
120.18517,37.858852,"20683 FERRETTI RD ,GROVELAND,CA,95321",2658
120.18331,37.857758,"12857 CRESTHAVEN DR ,GROVELAND,CA,95321",2659
120.18951,37.859425,"20512 ECHO CT ,GROVELAND,CA,95321",2660
120.1873,37.856171,"20441 PINE MOUNTAIN DR ,GROVELAND,CA,95321",2661
120.18658,37.858578,"20668 CREST PINE EASEMENT ,GROVELAND,CA,95321",2662
120.19135,37.856392,"20519 NOB HILL CIR ,GROVELAND,CA,95321",2663
120.18766,37.85614,"20438 PINE MOUNTAIN DR ,GROVELAND,CA,95321",2664
120.18748,37.855915,"20602 LONGVIEW ST ,GROVELAND,CA,95321",2665
120.18424,37.85693,"20757 RISING HILL CIR ,GROVELAND,CA,95321",2666
120.30527,37.955921,"18360 AARONDALE RD ,SONORA,CA,95370",2667
120.31259,37.955936,"18370 HATLER DR ,SONORA,CA,95370",2668
120.30875,37.952061,"18155 BLUE BELL RD E ,SONORA,CA,95370",2669
120.33461,37.968792,"14192 TUOLUMNE RD 13,SONORA,CA,95370",2670
120.41969,37.954842,"10434 WILLOW ST ,JAMESTOWN,CA,95327",2671
120.42128,37.954193,"10375 WILLOW ST 7,JAMESTOWN,CA,95327",2672
120.41622,37.953217,"18188 7TH AVE ,JAMESTOWN,CA,95327",2673
120.41386,37.952667,"10700 8TH ST ,JAMESTOWN,CA,95327",2674
120.22948,37.967392,"18783 1ST AVE ,TUOLUMNE,CA,95379",2675
120.23877,37.962021,"18690 MAIN ST ,TUOLUMNE,CA,95379",2676
